Time (s),ADC Value,30s Avg,5m Avg,10m Avg
8721,150,864.7,981.44,974.61
8724,58,702.9,962.04,971.76
8727,598,759.2,950.84,973.66
8730,1876,795.1,952.34,980.41
8733,33,710.7,944.23,971.69
8736,1405,702.0,949.41,977.33
8739,169,672.8,941.7,971.55
8742,1513,744.1,940.43,975.96
8745,1187,764.7,941.26,979.29
8748,1312,830.1,952.36,975.92
8751,1847,999.8,958.02,981.24
8754,505,1044.5,959.09,979.44
8757,649,1049.6,954.99,978.91
8760,1480,1010.0,955.8,980.08
8763,957,1102.4,945.42,976.48
8766,1488,1110.7,945.23,980.24
8769,124,1106.2,931.19,972.63
8772,721,1027.0,928.25,976.08
8775,483,956.6,923.28,973.15
8778,1981,1023.5,930.16,978.04
8781,1765,1015.3,933.48,984.11
8784,1047,1069.5,933.19,984.12
8787,1724,1177.0,935.21,990.33
8790,292,1058.2,922.47,987.89
8793,1187,1081.2,931.51,991.67
8796,1432,1075.6,942.39,995.68
8799,1616,1224.8,944.25,995.33
8802,842,1236.9,940.84,993.41
8805,1541,1342.7,953.94,994.67
8808,1616,1306.2,953.38,999.77
8811,811,1210.8,957.52,997.58
8814,44,1110.5,940.11,996.38
8817,1262,1064.3,941.9,999.13
8820,1806,1215.7,942.05,1005.01
8823,602,1157.2,937.28,999.51
8826,1121,1126.1,934.17,1001.74
8829,1442,1108.7,936.21,1002.57
8832,496,1074.1,937.76,998.53
8835,1933,1113.3,953.26,1005.12
8838,1442,1095.9,956.08,1009.5
8841,1790,1193.8,970.96,1016.3
8844,1504,1339.8,983.72,1014.4
8847,1082,1321.8,980.74,1015.49
8850,430,1184.2,965.35,1016.81
8853,797,1203.7,962.09,1011.4
8856,1060,1197.6,961.5,1010.5
8859,550,1108.4,957.28,1008.55
8862,577,1116.5,962.31,1007.6
8865,1537,1076.9,957.81,1012.01
8868,1825,1115.2,965.61,1019.52
8871,915,1027.7,965.53,1017.48
8874,435,920.8,963.47,1013.36
8877,1887,1001.3,969.32,1019.04
8880,1416,1099.9,982.56,1016.54
8883,1569,1177.1,995.66,1020.45
8886,905,1161.6,1002.92,1015.99
8889,1084,1215.0,1009.12,1021.12
8892,1439,1301.2,1007.93,1021.7
8895,781,1225.6,1004.72,1024.4
8898,1533,1196.4,1011.27,1030.84
8901,1445,1249.4,1014.24,1030.17
8904,1806,1386.5,1020.86,1034.93
8907,1869,1384.7,1031.57,1035.65
8910,1433,1386.4,1028.45,1041.69
8913,225,1252.0,1028.67,1042.71
8916,1438,1305.3,1029.24,1048.76
8919,1384,1335.3,1040.5,1055.49
8922,973,1288.7,1047.95,1053.9
8925,1781,1388.7,1059.3,1057.14
8928,146,1250.0,1052.23,1051.57
8931,973,1202.8,1051.24,1054.98
8934,831,1105.3,1054.52,1050.54
8937,1096,1028.0,1052.03,1054.89
8940,1992,1083.9,1065.07,1055.61
8943,64,1067.8,1055.31,1051.05
8946,416,965.6,1050.88,1046.66
8949,874,914.6,1047.58,1049.98
8952,1706,987.9,1048.93,1049.28
8955,938,903.6,1053.67,1047.67
8958,930,982.0,1043.96,1048.03
8961,503,935.0,1031.95,1041.88
8964,662,918.1,1035.33,1036.22
8967,1256,934.1,1032.77,1037.51
8970,984,833.3,1032.46,1041.97
8973,236,850.5,1031.77,1037.32
8976,76,816.5,1029.15,1028.49
8979,107,739.8,1022.78,1022.93
8982,505,619.7,1023.03,1016.47
8985,1516,677.5,1032.95,1014.08
8988,934,677.9,1036.43,1011.48
8991,848,712.4,1041.17,1006.38
8994,638,710.0,1030.79,1004.79
8997,1991,783.5,1050.35,1014.51
9000,970,782.1,1044.88,1012.01
9003,1312,889.7,1049.23,1016.08
9006,1953,1077.4,1053.84,1025.36
9009,1150,1181.7,1060.73,1026.8
9012,475,1178.7,1057.48,1021.95
9015,42,1031.3,1048.09,1019.87
9018,1709,1108.8,1058.6,1028.18
9021,1598,1183.8,1073.08,1027.26
9024,1651,1285.1,1089.01,1025.53
9027,1215,1207.5,1095.18,1023.01
9030,40,1114.5,1076.82,1014.58
9033,508,1034.1,1081.57,1012.9
9036,1395,978.3,1081.47,1015.44
9039,730,936.3,1087.08,1014.39
9042,1300,1018.8,1084.95,1012.69
9045,87,1023.3,1073.95,1007.61
9048,58,858.2,1061.41,1006.88
9051,709,769.3,1050.03,1004.02
9054,869,691.1,1053.67,1006.38
9057,418,611.4,1051.36,1003.17
9060,1398,747.2,1050.54,1003.17
9063,1780,874.4,1058.77,1002.1
9066,757,810.6,1051.46,998.35
9069,465,784.1,1054.87,993.03
9072,353,689.4,1051.19,989.72
9075,916,772.3,1055.52,989.4
9078,1290,895.5,1048.61,989.38
9081,217,846.3,1033.13,983.3
9084,1418,901.2,1036.84,985.01
9087,753,934.7,1027.13,981.17
9090,457,840.6,1028.78,975.62
9093,387,701.3,1020.78,976.14
9096,833,708.9,1014.79,978.59
9099,397,702.1,1002.6,973.42
9102,407,707.5,998.25,969.54
9105,1093,725.2,993.77,973.86
9108,134,609.6,978.95,966.16
9111,1806,768.5,988.9,973.21
9114,606,687.3,994.52,967.32
9117,90,621.0,982.8,962.35
9120,493,624.6,969.67,955.86
9123,209,606.8,965.74,951.51
9126,1626,686.1,970.79,952.48
9129,1606,807.0,972.43,954.32
9132,487,815.0,972.34,955.05
9135,1817,887.4,971.18,962.22
9138,908,964.8,965.84,960.96
9141,643,848.5,954.37,962.66
9144,599,847.8,945.32,964.52
9147,334,872.2,937.84,959.29
9150,265,849.4,936.19,950.77
9153,9,829.4,928.31,945.2
9156,1318,798.6,930.89,946.2
9159,794,717.4,933.33,945.3
9162,1425,811.2,941.81,952.06
9165,1107,740.2,937.51,947.66
9168,1195,768.9,931.21,948.41
9171,249,729.5,924.55,945.04
9174,1627,832.3,936.47,949.97
9177,1940,992.9,937.0,953.16
9180,1195,1085.9,934.79,958.67
9183,1714,1256.4,936.24,965.95
9186,1409,1265.5,941.28,972.1
9189,116,1197.7,931.6,970.36
9192,676,1122.8,923.97,965.95
9195,1205,1132.6,928.21,966.47
9198,230,1036.1,915.18,963.23
9201,1262,1137.4,913.35,963.79
9204,863,1061.0,903.92,962.39
9207,1790,1046.0,903.13,967.35
9210,464,972.9,893.44,960.95
9213,276,829.1,893.95,961.31
9216,1311,819.3,892.68,960.96
9219,1167,924.4,890.51,965.5
9222,1346,991.4,894.24,971.1
9225,1416,1012.5,890.59,974.95
9228,1451,1134.6,903.64,977.93
9231,773,1085.7,901.64,976.44
9234,1030,1102.4,903.63,979.08
9237,1500,1073.4,907.67,979.85
9240,31,1030.1,888.06,976.57
9243,183,1020.8,889.25,972.28
9246,1393,1029.0,899.02,974.95
9249,1284,1040.7,903.12,975.35
9252,1233,1029.4,898.39,973.66
9255,1739,1061.7,906.4,980.03
9258,580,974.6,902.9,973.43
9261,1964,1093.7,917.51,974.73
9264,61,996.8,911.5,973.41
9267,838,930.6,907.32,970.04
9270,1977,1125.2,917.25,974.86
9273,1315,1238.4,928.04,979.9
9276,684,1167.5,934.12,981.63
9279,409,1080.0,937.14,979.96
9282,435,1000.2,936.44,979.74
9285,757,902.0,928.85,980.9
9288,157,859.7,921.08,978.75
9291,213,684.6,914.73,977.95
9294,191,697.6,910.26,970.52
9297,298,643.6,893.33,971.84
9300,18,447.7,883.81,964.35
9303,465,362.7,875.34,962.28
9306,970,391.3,865.51,959.67
9309,1544,504.8,869.45,965.09
9312,227,484.0,866.97,962.23
9315,56,413.9,867.11,957.6
9318,426,440.8,854.28,956.44
9321,1766,596.1,855.96,964.52
9324,884,665.4,848.29,968.65
9327,258,661.4,838.72,966.95
9330,1004,760.0,848.36,962.59
9333,473,760.8,848.01,964.79
9336,1448,808.6,848.54,965.0
9339,708,725.0,848.32,967.7
9342,1184,820.7,847.16,966.05
9345,1439,959.0,860.68,967.32
9348,677,984.1,866.87,964.14
9351,536,861.1,865.14,957.59
9354,1094,882.1,867.39,960.53
9357,378,894.1,866.99,959.17
9360,817,875.4,861.18,955.86
9363,393,867.4,847.31,953.04
9366,710,793.6,846.84,949.15
9369,1431,865.9,856.5,955.68
9372,474,794.9,857.71,954.45
9375,1197,770.7,860.52,958.02
9378,381,741.1,851.43,950.02
9381,1588,846.3,865.14,949.13
9384,485,785.4,855.81,946.33
9387,1569,904.5,863.97,945.55
9390,1350,957.8,872.9,950.84
9393,1,918.6,869.04,944.91
9396,836,931.2,869.07,941.93
9399,175,805.6,866.85,934.73
9402,1504,908.6,877.82,938.03
9405,1937,982.6,886.26,940.01
9408,40,948.5,885.32,932.13
9411,288,818.5,870.14,929.52
9414,641,834.1,870.49,932.5
9417,1131,790.3,880.9,931.85
9420,1536,808.9,891.33,930.5
9423,1160,924.8,900.84,933.29
9426,1381,979.3,898.39,934.59
9429,1723,1134.1,899.56,936.0
9432,1567,1140.4,910.36,941.35
9435,841,1030.8,900.6,935.89
9438,374,1064.2,895.26,930.55
9441,830,1118.4,897.13,925.75
9444,1435,1197.8,905.49,925.4
9447,933,1178.0,911.48,924.66
9450,1262,1150.6,921.45,928.82
9453,1372,1171.8,935.08,931.7
9456,1266,1160.3,934.56,932.73
9459,309,1018.9,929.71,931.52
9462,1693,1031.5,932.39,937.1
9465,717,1019.1,928.49,933.0
9468,1289,1110.6,929.43,930.32
9471,681,1095.7,933.75,929.15
9474,846,1036.8,925.94,931.21
9477,800,1023.5,914.54,925.77
9480,521,949.4,907.8,921.29
9483,1977,1009.9,910.43,923.34
9486,361,919.4,899.95,920.62
9489,72,895.7,899.51,915.55
9492,1268,853.2,905.43,914.7
9495,1719,953.4,910.57,919.39
9498,692,893.7,915.19,915.18
9501,1509,976.5,917.66,915.5
9504,514,943.3,914.17,909.04
9507,781,941.4,904.08,903.61
9510,333,922.6,902.77,898.11
9513,1156,840.5,911.57,902.76
9516,324,836.8,901.7,897.19
9519,666,896.2,896.69,893.6
9522,1843,953.7,901.66,897.95
9525,993,881.1,897.43,894.01
9528,151,827.0,884.43,894.03
9531,721,748.2,883.91,892.77
9534,1147,811.5,885.08,894.36
9537,709,804.3,877.17,892.42
9540,985,869.5,886.71,887.38
9543,1552,909.1,900.4,894.83
9546,626,939.3,892.73,895.88
9549,1934,1066.1,899.23,901.17
9552,1318,1013.6,900.08,899.24
9555,1859,1100.2,901.28,903.84
9558,1568,1241.9,911.16,907.03
9561,1889,1358.7,910.41,913.96
9564,1811,1425.1,927.91,919.71
9567,652,1419.4,926.05,916.68
9570,1307,1451.6,919.35,918.3
9573,1073,1403.7,916.93,922.49
9576,1202,1461.3,922.11,928.12
9579,1242,1392.1,930.44,933.79
9582,1387,1399.0,939.96,938.2
9585,1593,1372.4,948.32,938.59
9588,1825,1398.1,965.0,943.04
9591,1862,1395.4,981.49,948.11
9594,577,1272.0,985.35,947.8
9597,442,1251.0,986.79,940.06
9600,305,1150.8,989.66,936.74
9603,1332,1176.7,998.33,936.84
9606,210,1077.5,990.73,928.12
9609,1388,1092.1,989.17,929.31
9612,85,961.9,987.75,927.36
9615,94,812.0,988.13,927.62
9618,1646,794.1,1000.33,927.3
9621,820,689.9,990.87,923.41
9624,94,641.6,982.97,915.63
9627,1082,705.6,991.21,914.97
9630,1910,866.1,1000.27,924.32
9633,1232,856.1,1007.86,927.93
9636,404,875.5,997.42,922.98
9639,573,794.0,996.07,922.2
9642,264,811.9,986.87,917.01
9645,1076,910.1,983.24,921.96
9648,283,773.8,979.3,923.09
9651,344,726.2,977.38,921.26
9654,1622,879.0,982.66,925.02
9657,269,797.7,981.57,924.28
9660,1410,747.7,987.5,924.34
9663,488,673.3,988.45,917.88
9666,1371,770.0,995.06,920.95
9669,396,752.3,984.71,920.61
9672,1573,883.2,995.7,926.71
9675,1431,918.7,998.04,929.28
9678,447,935.1,998.7,925.07
9681,701,970.8,989.83,927.49
9684,345,843.1,988.43,922.12
9687,64,822.6,973.38,918.67
9690,1441,825.7,974.29,923.6
9693,1642,941.1,990.7,929.87
9696,1629,966.9,998.63,933.85
9699,1274,1054.7,1009.62,938.24
9702,1416,1039.0,1008.74,943.28
9705,1938,1089.7,1008.75,947.5
9708,1504,1195.4,1023.39,954.36
9711,850,1210.3,1029.01,949.58
9714,1692,1345.0,1039.52,955.0
9717,66,1345.2,1028.87,954.88
9720,487,1249.8,1018.38,954.86
9723,1040,1189.6,1017.18,959.01
9726,686,1095.3,1010.23,954.31
9729,624,1030.3,999.24,949.4
9732,1978,1086.5,1003.35,956.86
9735,125,905.2,996.19,948.39
9738,1998,954.6,1012.43,953.85
9741,1747,1044.3,1021.6,959.37
9744,1815,1056.6,1025.4,965.45
9747,1481,1198.1,1030.88,971.18
9750,1279,1277.3,1031.05,976.25
9753,244,1197.7,1019.77,977.42
9756,1387,1267.8,1020.98,977.77
9759,1963,1401.7,1037.52,983.62
9762,951,1299.0,1030.1,981.25
9765,694,1355.9,1029.87,979.18
9768,1317,1287.8,1030.15,979.79
9771,379,1151.0,1027.13,980.44
9774,449,1014.4,1023.16,974.55
9777,1595,1025.8,1031.11,972.83
9780,812,979.1,1034.02,970.91
9783,247,979.4,1016.72,963.58
9786,254,866.1,1015.65,957.8
9789,1771,846.9,1032.64,966.08
9792,1536,905.4,1035.32,970.38
9795,56,841.6,1018.69,964.63
9798,248,734.7,1014.25,964.72
9801,2000,896.8,1019.16,968.41
9804,1212,973.1,1026.14,970.15
9807,1017,915.3,1028.5,966.29
9810,9,835.0,1025.26,964.01
9813,708,881.1,1020.78,966.17
9816,659,921.6,1024.13,962.91
9819,1353,879.8,1031.0,963.85
9822,718,798.0,1019.75,960.71
9825,1585,950.9,1025.67,961.55
9828,455,971.6,1028.71,956.57
9831,743,845.9,1028.93,956.42
9834,448,769.5,1021.94,953.51
9837,17,669.5,1015.02,946.1
9840,389,707.5,1009.06,947.88
9843,399,676.6,997.53,948.97
9846,1931,803.8,1010.58,951.65
9849,180,686.5,993.04,946.13
9852,806,695.3,987.92,944.0
9855,1387,675.5,983.2,942.24
9858,1822,812.2,985.74,948.45
9861,1415,879.4,981.0,945.71
9864,1688,1003.4,979.77,953.84
9867,492,1050.9,978.17,952.11
9870,1258,1137.8,977.68,948.51
9873,181,1116.0,968.76,942.85
9876,878,1010.7,965.52,943.82
9879,951,1087.8,962.61,946.52
9882,2000,1207.2,968.74,954.35
9885,1820,1250.5,971.01,959.66
9888,1194,1187.7,964.7,964.85
9891,698,1116.0,953.06,967.27
9894,1148,1062.0,958.77,972.06
9897,366,1049.4,958.01,972.4
9900,950,1018.6,964.46,977.06
9903,125,1013.0,952.39,975.36
9906,1814,1106.6,968.43,979.58
9909,1816,1193.1,972.71,980.94
9912,898,1082.9,980.84,984.29
9915,543,955.2,985.33,986.73
9918,1426,978.4,983.13,991.73
9921,1257,1034.3,987.5,989.18
9924,403,959.8,990.59,986.78
9927,187,941.9,981.64,986.42
9930,509,897.8,967.63,983.95
9933,1839,1069.2,973.7,990.78
9936,5,888.3,969.71,983.57
9939,1301,836.8,976.99,986.53
9942,1739,920.9,991.74,989.3
9945,843,950.9,989.41,986.33
9948,570,865.3,992.28,985.79
9951,1300,869.6,1001.84,989.61
9954,806,909.9,993.68,988.17
9957,1742,1065.4,1008.41,994.99
9960,1711,1185.6,1011.42,999.46
9963,675,1069.2,1013.29,1000.87
9966,1551,1223.8,1015.09,1005.08
9969,1379,1231.6,1024.92,1004.82
9972,1350,1192.7,1022.69,1009.2
9975,449,1153.3,1012.87,1005.46
9978,1014,1197.7,1018.54,1008.62
9981,764,1144.1,1019.17,1004.5
9984,331,1096.6,1019.03,1003.73
9987,809,1003.3,1026.48,999.93
9990,743,906.5,1019.5,996.89
9993,788,917.8,1010.96,1000.83
9996,833,846.0,1003.0,1000.82
9999,672,775.3,996.98,1003.3
10002,1359,776.2,996.41,1002.58
10005,1617,893.0,993.2,1000.98
10008,304,822.0,981.2,1002.29
10011,1761,921.7,990.31,1009.66
10014,1565,1045.1,989.04,1014.28
10017,339,998.1,991.77,1010.32
10020,513,975.1,992.03,1005.21
10023,1445,1040.8,996.08,1006.63
10026,836,1041.1,997.58,1003.9
10029,1599,1133.8,1007.33,1003.28
10032,1969,1194.8,1007.24,1005.29
10035,1831,1216.2,1024.3,1010.25
10038,1100,1295.8,1015.32,1013.88
10041,525,1172.2,1003.1,1012.35
10044,1628,1178.5,1001.23,1013.32
10047,1834,1328.0,1004.76,1017.82
10050,486,1325.3,996.83,1013.94
10053,14,1182.2,994.53,1007.15
10056,1874,1286.0,999.4,1010.19
10059,461,1172.2,984.38,1010.95
10062,622,1037.5,981.09,1005.6
10065,1833,1037.7,992.48,1011.17
10068,1642,1091.9,995.73,1012.94
10071,1550,1194.4,1007.44,1017.28
10074,981,1129.7,1012.76,1017.96
10077,1093,1055.6,1007.74,1019.42
10080,1131,1120.1,1010.93,1022.48
10083,1099,1228.6,1019.45,1018.09
10086,1810,1222.2,1035.01,1025.33
10089,1746,1350.7,1034.76,1033.7
10092,772,1365.7,1027.12,1031.22
10095,1571,1339.5,1042.27,1030.48
10098,324,1207.7,1043.03,1028.64
10101,1166,1169.3,1034.69,1026.92
10104,1122,1183.4,1033.79,1029.96
10107,1738,1247.9,1041.0,1034.75
10110,1611,1295.9,1057.02,1041.14
10113,1362,1322.2,1063.56,1042.17
10116,429,1184.1,1061.26,1042.69
10119,1421,1151.6,1061.94,1046.47
10122,242,1098.6,1057.18,1038.46
10125,1444,1085.9,1055.77,1040.72
10128,712,1124.7,1058.34,1043.53
10131,1893,1197.4,1069.84,1049.38
10134,1755,1260.7,1082.91,1052.42
10137,1214,1208.3,1094.88,1054.95
10140,355,1082.7,1094.54,1051.8
10143,1457,1092.2,1105.12,1051.33
10146,788,1128.1,1093.69,1052.13
10149,1453,1131.3,1106.42,1049.73
10152,1997,1306.8,1118.33,1053.12
10155,516,1214.0,1109.62,1046.41
10158,637,1206.5,1097.77,1041.76
10161,230,1040.2,1085.92,1033.46
10164,790,943.7,1076.94,1028.36
10167,1048,927.1,1082.5,1030.34
10170,694,961.0,1076.86,1027.27
10173,1936,1008.9,1094.41,1031.59
10176,181,948.2,1087.44,1026.48
10179,86,811.5,1078.79,1020.7
10182,794,691.2,1066.73,1017.74
10185,1327,772.3,1061.8,1016.4
10188,1037,812.3,1060.23,1012.47
10191,505,839.8,1058.3,1005.68
10194,407,801.5,1050.89,1004.83
10197,657,762.4,1053.8,1005.9
10200,1822,875.2,1062.52,1013.49
10203,131,694.7,1062.58,1007.49
10206,532,729.8,1049.76,1009.1
10209,1147,835.9,1043.07,1007.89
10212,1767,933.2,1051.76,1016.3
10215,1084,908.9,1057.17,1021.25
10218,836,888.8,1051.27,1017.2
10221,272,865.5,1041.42,1014.46
10224,1037,928.5,1047.76,1019.17
10227,668,929.6,1052.57,1017.11
10230,1620,909.4,1063.68,1015.65
10233,1868,1083.1,1063.97,1018.84
10236,1055,1135.4,1074.47,1022.09
10239,35,1024.2,1061.81,1019.4
10242,372,884.7,1048.14,1019.94
10245,86,784.9,1040.57,1014.99
10248,657,767.0,1041.44,1016.86
10251,1567,896.5,1044.11,1022.98
10254,1333,926.1,1049.38,1021.53
10257,358,895.1,1035.54,1021.98
10260,1133,846.4,1029.76,1020.59
10263,740,733.6,1030.41,1021.85
10266,1379,766.0,1028.69,1021.89
10269,1684,930.9,1031.74,1028.33
10272,1265,1020.2,1030.89,1026.79
10275,633,1074.9,1032.73,1022.8
10278,733,1082.5,1029.92,1024.23
10281,23,928.1,1022.51,1020.84
10284,86,803.4,1020.06,1019.54
10287,1958,963.4,1031.55,1029.02
10290,1369,987.0,1037.81,1028.65
10293,1544,1067.4,1045.37,1028.16
10296,1799,1109.4,1055.03,1029.02
10299,1616,1102.6,1064.47,1030.72
10302,1712,1147.3,1068.0,1032.2
10305,1381,1222.1,1065.64,1029.42
10308,1183,1267.1,1074.43,1027.82
10311,1481,1412.9,1071.63,1030.97
10314,87,1413.0,1056.85,1022.95
10317,393,1256.5,1057.39,1024.58
10320,961,1215.7,1061.87,1026.95
10323,1905,1251.8,1066.47,1031.28
10326,1766,1248.5,1075.77,1036.67
10329,993,1186.2,1069.71,1038.52
10332,998,1114.8,1060.0,1033.62
10335,457,1022.4,1046.26,1035.28
10338,915,995.6,1044.41,1029.87
10341,1222,969.7,1051.38,1027.24
10344,146,975.6,1036.56,1018.89
10347,222,958.5,1020.44,1012.6
10350,1812,1043.6,1033.7,1015.26
10353,1870,1040.1,1052.26,1023.39
10356,238,887.3,1035.9,1017.65
10359,71,795.1,1032.0,1008.19
10362,538,749.1,1031.16,1006.12
10365,131,716.5,1014.14,1003.31
10368,1828,807.8,1016.0,1005.87
10371,1364,822.0,1014.14,1010.79
10374,938,901.2,1013.71,1013.24
10377,1799,1058.9,1020.77,1014.25
10380,1413,1019.0,1023.59,1017.26
10383,1348,966.8,1026.08,1022.76
10386,629,1005.9,1014.27,1024.64
10389,1269,1125.7,1009.5,1022.13
10392,8,1072.7,1001.86,1014.49
10395,1857,1245.3,1004.72,1023.5
10398,1309,1193.4,1014.57,1028.8
10401,1648,1221.8,1019.39,1027.04
10404,1050,1233.0,1018.67,1026.23
10407,1771,1230.2,1019.0,1030.0
10410,1802,1269.1,1020.91,1038.96
10413,1203,1254.6,1019.32,1041.44
10416,572,1248.9,1020.75,1041.01
10419,43,1126.3,1006.97,1034.45
10422,823,1207.8,1012.78,1034.98
10425,623,1084.4,1004.57,1030.17
10428,1300,1083.5,1010.45,1034.39
10431,212,939.9,993.64,1031.74
10434,1728,1007.7,993.37,1038.14
10437,614,892.0,987.37,1041.12
10440,1952,907.0,1003.34,1048.94
10443,834,870.1,997.11,1051.12
10446,1006,913.5,999.29,1046.49
10449,456,954.8,989.32,1047.87
10452,414,913.9,973.49,1045.91
10455,926,944.2,977.59,1043.61
10458,1671,981.3,987.93,1042.85
10461,431,1003.2,989.94,1037.93
10464,1142,944.6,993.46,1035.2
10467,1619,1045.1,999.17,1040.84
10470,1166,966.5,1003.89,1040.38
10473,1081,991.2,995.34,1044.88
10476,804,971.0,1001.57,1044.51
10479,1391,1064.5,1014.62,1046.7
10482,251,1048.2,1009.19,1037.96
10485,160,971.6,997.52,1029.66
10488,480,852.5,991.95,1026.09
10491,550,864.4,992.4,1025.35
10494,1209,871.1,1000.42,1025.65
10497,1665,875.7,1010.5,1032.15
10500,1329,892.0,1005.57,1034.05
10503,612,845.1,1010.38,1036.48
10506,1900,954.7,1024.06,1036.91
10509,1243,939.9,1025.02,1034.05
10512,1701,1084.9,1024.36,1038.06
10515,351,1104.0,1017.03,1037.1
10518,1734,1229.4,1026.01,1038.64
10521,676,1242.0,1030.05,1035.73
10524,688,1189.9,1026.56,1037.16
10527,379,1061.3,1023.67,1038.12
10530,635,991.9,1013.82,1038.75
10533,1851,1115.8,1013.65,1038.81
10536,1267,1052.5,1015.77,1045.12
10539,593,987.5,1021.35,1041.58
10542,419,859.3,1021.82,1034.98
10545,500,874.2,1025.96,1033.27
10548,1151,815.9,1030.9,1036.17
10551,1996,947.9,1035.19,1039.65
10554,443,923.4,1026.29,1037.84
10557,1362,1021.7,1036.33,1035.93
10560,930,1051.2,1034.3,1032.03
10563,529,919.0,1032.19,1031.3
10566,836,875.9,1026.76,1027.72
10569,1013,917.9,1020.05,1025.89
10572,932,969.2,1016.72,1023.8
10575,948,1014.0,1019.87,1026.3
10578,783,977.2,1020.37,1025.14
10581,1179,895.5,1031.93,1027.22
10584,435,894.7,1035.42,1027.74
10587,1791,937.6,1033.75,1032.65
10590,1559,1000.5,1035.65,1036.73
10593,538,1001.4,1025.59,1035.48
10596,816,999.4,1015.76,1035.39
10599,704,968.5,1006.64,1035.56
10602,1139,989.2,1000.91,1034.45
10605,1149,1009.3,998.59,1032.12
10608,630,994.0,993.06,1033.74
10611,1002,976.3,988.27,1029.95
10614,637,996.5,993.77,1025.31
10617,857,903.1,998.41,1027.9
10620,1294,876.6,1001.74,1031.81
10623,606,883.4,988.75,1027.61
10626,1237,925.5,983.46,1029.62
10629,397,894.8,977.5,1023.61
10632,1081,889.0,978.33,1019.16
10635,709,845.0,980.85,1013.55
10638,1573,939.3,987.43,1015.92
10641,1876,1026.7,993.97,1022.67
10644,1187,1081.7,1004.38,1020.47
10647,1100,1106.0,1013.16,1016.8
10650,730,1049.6,1002.34,1018.02
10653,1006,1089.6,993.7,1022.98
10656,953,1061.2,1000.85,1018.38
10659,1231,1144.6,1012.45,1022.23
10662,722,1108.7,1014.29,1022.73
10665,1878,1225.6,1031.76,1022.95
10668,53,1073.6,1014.01,1015.0
10671,1081,994.1,1011.18,1012.66
10674,1877,1063.1,1020.57,1017.14
10677,1503,1103.4,1017.61,1019.19
10680,702,1100.6,1010.5,1017.04
10683,489,1048.9,1001.91,1014.0
10686,1442,1097.8,1010.04,1012.15
10689,1251,1099.8,1009.86,1009.68
10692,1418,1169.4,1023.96,1012.91
10695,1057,1087.3,1015.96,1010.34
10698,69,1088.9,1003.56,1009.07
10701,395,1020.3,991.03,1005.21
10704,406,873.2,984.59,1001.63
10707,889,811.8,975.77,997.38
10710,1708,912.4,974.83,997.87
10713,1732,1036.7,980.12,999.72
10716,586,951.1,980.26,1000.5
10719,1465,972.5,994.48,1000.73
10722,1764,1007.1,1003.89,1008.34
10725,1143,1015.7,1009.09,1006.83
10728,1463,1155.1,1010.72,1010.59
10731,1411,1256.7,1022.71,1008.17
10734,512,1267.3,1010.55,1001.96
10737,1635,1341.9,1020.76,1004.07
10740,1121,1283.2,1012.45,1007.89
10743,743,1184.3,1011.54,1004.33
10746,1021,1227.8,1011.69,1005.49
10749,878,1169.1,1015.91,1002.62
10752,1532,1145.9,1027.09,1000.29
10755,1692,1200.8,1034.75,1006.17
10758,1193,1173.8,1029.97,1008.95
10761,840,1116.7,1034.06,1012.0
10764,546,1120.1,1028.1,1010.78
